id,name,age,salary,department,bonus,commission,score,rating,ot_hours,ot_amount
8973,David,47,99085,Finance,16101,47396.85,76,2.81,43.4,6328
8974,Alice,32,62482,Sales,6189,3967.39,28,2.66,28.9,4560
8975,Charlie,41,61385,Sales,2972,7580.55,33,1.14,39.2,7718
8976,Helen,31,102604,Finance,10000,42123.2,55,3.14,26.5,7291
8977,Eva,36,48773,Admin,14109,11918.56,96,4.36,38.8,3017
8978,Alice,40,78343,Admin,14569,23854.43,5,2.02,43.0,1107
8979,Charlie,59,49736,Admin,4666,24003.85,28,3.7,9.6,3403
8980,Frank,20,56085,HR,10574,35093.06,70,1.42,15.0,520
8981,Eva,56,102043,IT,1352,10533.66,60,3.85,3.3,684
8982,Frank,48,99729,Marketing,4591,4846.99,21,3.29,14.1,6958
8983,Alice,39,87514,Marketing,17254,34330.92,80,4.81,7.3,1827
8984,Alice,24,109054,Sales,18669,13329.14,26,2.26,21.7,2271
8985,Alice,18,28649,HR,13147,569.05,23,4.03,14.8,5293
8986,Frank,26,104454,HR,10647,34077.2,94,4.89,4.2,3488
8987,Eva,47,71032,Finance,2702,11379.41,5,4.89,40.5,7221
8988,Eva,47,54433,HR,7713,28629.35,68,2.72,4.5,3859
8989,Alice,45,98725,Sales,18137,16834.22,67,4.27,25.0,1989
8990,Alice,39,20064,Marketing,17139,4995.03,43,4.71,26.9,5699
8991,David,54,31472,Marketing,1933,23609.65,97,3.24,25.1,6490
8992,David,29,60439,HR,12227,23818.29,84,4.81,14.6,3251
8993,Frank,62,95078,Marketing,8381,2223.76,93,2.45,4.5,2907
8994,Charlie,19,23890,HR,12553,26722.72,46,3.56,26.8,5342
8995,Helen,45,87009,IT,1579,39928.96,75,3.04,43.5,4832
8996,Eva,55,115943,Sales,18229,37142.01,29,2.28,0.5,4403
8997,Bob,56,82583,Admin,10106,28569.41,86,3.96,11.8,4923
8998,David,44,71898,Finance,2380,37744.87,30,1.14,17.4,5991
8999,Bob,39,79455,Admin,1051,40471.69,77,2.01,17.9,1643
9000,Eva,56,66646,Marketing,18357,49021.31,18,1.65,39.2,6546
9001,David,23,114690,IT,1250,11417.58,43,3.02,37.2,4348
9002,Charlie,21,70714,Sales,18869,12318.12,81,3.12,16.6,7647
9003,David,54,48182,Admin,7302,5904.97,56,2.74,20.2,4302
9004,Grace,35,78949,Sales,11916,7798.79,23,3.37,34.3,2204
9005,Alice,27,107768,HR,15196,20272.49,34,4.39,0.3,5420
9006,Alice,22,46209,IT,15188,17354.93,60,4.94,20.2,7558
9007,David,30,31618,Admin,3831,42865.21,93,1.09,4.8,4795
9008,Eva,30,70272,Admin,16778,38645.38,8,1.7,1.8,5311
9009,Alice,53,30428,Sales,1127,6266.65,36,3.16,24.7,6235
9010,Helen,39,38741,IT,8147,43680.23,3,2.69,32.4,2983
9011,David,39,22237,HR,3417,9837.16,9,2.86,21.2,5699
9012,Charlie,51,105105,Admin,12186,37617.31,42,3.21,46.7,1871
9013,Frank,36,55814,Admin,8820,28411.58,94,4.27,10.6,3309
9014,Eva,61,95117,Sales,7356,15172.06,30,2.06,28.1,5994
9015,Grace,31,60235,Admin,10119,25953.37,69,3.81,8.7,6306
9016,Helen,18,91320,Finance,10376,32468.6,46,4.23,39.1,4992
9017,Alice,48,48935,Marketing,9232,22937.88,71,2.31,49.2,566
9018,David,23,115807,HR,5204,43027.99,98,2.45,32.3,3629
9019,Eva,50,69503,IT,6942,24365.45,91,4.15,47.3,4516
9020,Bob,34,59053,Sales,11493,22218.86,49,3.21,2.8,4465
9021,Grace,21,79990,Marketing,17625,46380.27,71,2.07,3.6,2235
9022,Eva,23,90294,Sales,1740,48032.18,93,3.92,19.8,3316
9023,David,39,103374,Marketing,16791,71.94,61,2.3,14.9,3036
9024,Helen,50,68836,Marketing,19988,26531.95,91,4.21,27.0,6310
9025,Grace,19,61477,Marketing,4583,44243.95,54,4.14,46.9,5104
9026,Alice,48,67082,Sales,18442,46811.86,17,2.63,35.0,3111
9027,Frank,33,94309,HR,19374,41901.31,93,1.18,31.5,4159
9028,David,32,44348,IT,14397,15669.12,78,2.29,39.7,3576
9029,Bob,58,65340,HR,12100,8863.28,2,1.75,49.2,5388
9030,Grace,31,31389,Sales,1525,18661.62,44,3.74,42.3,2811
9031,Eva,45,108472,HR,6328,18612.33,44,3.65,12.7,7026
9032,Frank,51,68990,Admin,18953,25714.41,70,4.71,9.7,4514
9033,Bob,55,22333,Sales,3302,49133.4,60,1.55,20.7,5367
9034,Charlie,62,68560,Marketing,17066,17875.11,59,3.24,31.1,7565
9035,Eva,31,72255,Sales,16971,5365.76,21,1.36,37.4,2038
9036,Helen,49,54361,IT,11201,5916.11,91,2.05,29.1,7064
9037,Helen,44,39114,Marketing,18804,36457.07,98,4.38,23.2,2384
9038,Bob,38,73797,HR,8255,18218.29,31,2.35,22.8,3464
9039,Alice,39,96227,Finance,9041,29746.49,46,3.1,7.8,2900
9040,David,52,112895,IT,4621,42490.58,26,4.29,45.7,1589
9041,Grace,25,111296,Sales,19982,26668.59,39,3.89,44.9,5309
9042,Bob,36,92840,Sales,5051,35981.09,45,1.16,7.9,2879
9043,David,62,119422,Marketing,19056,26448.43,87,2.6,6.1,3957
9044,Bob,42,25938,HR,2212,32310.12,8,2.04,48.7,1520
9045,Charlie,43,29291,Marketing,1294,49939.13,63,4.13,1.0,5873
9046,Bob,40,111062,IT,14073,3513.5,18,2.12,33.3,6641
9047,Bob,58,42227,Marketing,11981,16708.56,23,4.96,17.1,6573
9048,Alice,31,99100,Sales,1309,22450.13,98,3.47,47.0,6164
9049,Eva,61,68742,Marketing,14208,34057.98,30,4.29,30.8,2334
9050,Grace,63,54718,Finance,11248,14214.9,21,2.1,35.4,709
9051,Grace,59,109421,Marketing,14192,20898.53,2,1.89,45.4,920
9052,Frank,53,40015,Sales,5358,38418.41,67,1.7,2.6,3933
9053,Eva,18,112304,Finance,8566,7354.02,4,3.0,47.3,2204
9054,Charlie,43,75471,HR,10038,4714.12,27,4.84,43.4,6767
9055,Eva,64,33427,Admin,3150,33527.3,25,1.51,10.0,2149
9056,David,63,88134,Finance,11385,19456.41,90,2.82,7.8,6836
9057,Eva,35,37379,IT,13750,11033.0,64,2.23,15.8,4016
9058,Frank,42,109495,Finance,9422,12486.31,77,2.16,7.3,4459
9059,Charlie,49,40636,Finance,3860,36808.99,47,2.41,25.2,7143
9060,David,57,84994,IT,11712,5217.44,31,4.23,35.4,7197
9061,Charlie,27,52539,Finance,11032,23811.15,6,2.61,13.7,5221
9062,Helen,20,65044,Marketing,11783,42866.96,35,1.59,34.9,4082
9063,Frank,20,56487,HR,6171,41840.74,7,3.01,25.1,2333
9064,Charlie,35,54784,Sales,9135,33267.4,16,2.0,37.2,4712
9065,Grace,63,22173,Marketing,9561,6733.33,66,3.51,8.9,2440
9066,Grace,29,119195,Sales,6970,8266.89,21,4.87,40.0,2102
9067,Eva,39,83550,Admin,7923,22289.23,86,3.1,37.3,4136
9068,Helen,33,114847,IT,10260,49891.55,78,2.41,28.0,2993
9069,Frank,53,113900,Sales,2029,28040.5,62,2.15,18.8,5340
9070,Frank,30,55088,Admin,3137,31885.34,42,4.37,25.3,2726
9071,Alice,31,112813,Admin,19207,9337.77,70,3.3,29.6,2136
9072,Eva,60,39049,Admin,13360,7131.6,94,1.36,9.3,769
9073,Charlie,18,77405,Sales,11691,8580.28,70,1.42,45.8,6590
9074,Bob,56,33581,Admin,4849,31035.75,99,3.85,42.0,3660
9075,Eva,54,34737,Marketing,18677,36300.97,16,3.37,11.0,6621
9076,Eva,23,38664,HR,5950,18508.83,57,1.83,23.8,6114
9077,Frank,59,118128,Marketing,19366,39682.04,39,2.9,34.3,2577
9078,Frank,26,118982,HR,8163,16944.64,15,2.93,42.5,3936
9079,Grace,29,71391,HR,11414,1057.56,37,1.59,34.2,2242
9080,David,23,76214,Admin,5391,41464.11,88,2.19,47.6,3551
9081,David,39,41563,Sales,14172,28605.74,16,2.78,2.2,2869
9082,Alice,54,44395,Sales,10941,45905.36,46,3.31,14.4,4578
9083,David,22,25906,Admin,5934,46296.9,93,2.97,39.2,6217
9084,Frank,47,81766,Sales,19901,23923.62,16,2.43,19.5,2637
9085,Grace,46,95550,HR,7672,32736.12,79,3.94,2.9,3078
9086,Eva,58,99041,Admin,2107,46930.62,17,1.62,25.3,2781
9087,Bob,63,91090,Marketing,18422,39049.48,30,1.72,36.2,5726
9088,Grace,40,95577,Finance,18789,5397.71,47,3.67,35.5,6451
9089,Bob,35,69600,HR,1667,40122.5,69,4.63,39.5,1260
9090,Bob,32,46147,Finance,10072,33920.45,28,4.72,34.1,6490
9091,Eva,38,88868,HR,16917,6756.89,80,4.68,16.2,6377
9092,Frank,24,38973,HR,15407,28218.82,55,2.56,24.4,1048
9093,Grace,46,83462,Admin,3136,22183.92,54,4.36,39.2,4603
9094,Grace,52,88219,Sales,14186,30243.95,14,2.0,7.6,4298
9095,Charlie,20,97824,HR,15150,15264.71,66,2.71,14.7,5320
9096,Bob,62,89878,Marketing,2082,24426.36,85,3.57,31.1,4922
9097,Grace,43,61153,Admin,17532,47279.69,59,4.97,36.8,7006
9098,Grace,64,114022,HR,10939,26900.25,87,4.21,21.0,4778
9099,Helen,47,56708,IT,10879,36935.12,82,1.48,9.1,4581
9100,Grace,52,35198,IT,19823,25995.67,28,1.13,47.5,3076
9101,Helen,37,94997,Sales,13315,13394.83,78,2.17,4.5,1297
9102,David,23,112897,HR,5811,31549.64,3,4.99,44.4,3330
9103,David,49,58490,Marketing,3605,39112.12,37,3.93,38.0,7417
9104,Frank,59,22148,Admin,14096,38136.63,45,1.4,36.0,1774
9105,Frank,20,55704,Sales,4739,6832.19,62,1.31,35.6,7436
9106,Alice,39,25611,Marketing,15838,13121.79,81,3.71,22.9,3111
9107,Frank,30,55182,HR,13883,37227.73,88,3.31,8.0,2554
9108,Frank,57,93868,Admin,3246,1135.9,59,3.45,24.3,7149
9109,Eva,38,112189,Admin,14986,41260.42,47,3.63,29.4,3714
9110,Grace,40,87387,Admin,6128,47748.0,91,2.53,16.5,5469
9111,Eva,53,50829,IT,19696,40589.52,32,3.61,35.1,516
9112,Frank,56,103534,Admin,15578,24536.13,45,4.85,34.0,2523
9113,Helen,63,64062,Sales,2016,25260.76,35,4.76,42.2,1396
9114,David,48,30169,HR,15511,18103.26,12,2.62,25.2,4298
9115,Bob,57,74922,HR,5263,9088.13,96,4.05,23.8,6395
9116,Helen,40,96378,Marketing,16980,13563.66,22,1.2,40.0,7552
9117,Eva,20,119097,HR,3308,17555.73,5,2.81,14.6,4604
9118,Charlie,24,77529,IT,8462,44290.83,43,1.53,7.7,4239
9119,Alice,38,92118,Sales,5315,8628.16,4,2.79,41.4,6197
9120,Frank,58,39376,HR,13626,21291.88,21,1.16,42.4,6970
9121,David,33,116929,Admin,6335,36611.4,57,2.45,1.3,5759
9122,Alice,39,82620,Sales,17176,40274.38,49,2.41,23.2,2623
9123,Eva,39,42409,Marketing,11673,26890.81,90,2.99,38.5,4692
9124,David,36,75279,Sales,11877,14490.72,40,3.75,49.9,4940
9125,Eva,27,99782,Sales,12915,28569.26,5,1.81,23.2,6124
9126,Grace,56,27884,Sales,19717,37199.05,59,1.85,3.7,1375
9127,Frank,55,51516,IT,11483,37170.87,84,1.12,36.0,7500
9128,Charlie,56,98197,Sales,7184,39354.45,52,4.74,43.7,3314
9129,Helen,60,58362,HR,7025,26306.22,54,1.79,31.1,4222
9130,Grace,57,26407,Admin,4020,34099.43,83,3.59,42.7,2313
9131,Eva,61,73795,HR,19498,1624.41,57,4.9,18.6,6434
9132,Helen,54,78002,Sales,19633,23431.06,18,4.54,46.3,3504
9133,Charlie,59,67455,IT,16147,23775.36,99,1.71,25.2,4428
9134,Grace,31,79375,Sales,18927,29871.41,64,4.75,31.5,2305
9135,Eva,21,70310,Sales,12194,23223.49,85,1.06,45.1,5769
9136,Grace,24,33002,Sales,2853,48925.16,13,2.57,44.9,6087
9137,Helen,63,97319,Sales,6301,26096.87,61,4.72,46.4,1640
9138,Grace,28,43059,Finance,9717,7728.31,53,1.54,21.0,6390
9139,Helen,41,24827,Marketing,6550,32029.4,34,2.67,2.7,6933
9140,Eva,63,77860,IT,1134,630.23,56,4.76,15.0,4071
9141,David,53,115525,Marketing,7860,16538.09,24,3.86,4.6,2093
9142,Eva,62,109179,HR,17185,24537.01,24,3.43,27.6,7167
9143,David,42,58332,Sales,10742,45483.66,34,4.6,1.0,7718
9144,Bob,22,75298,Sales,11308,21665.34,78,3.23,7.5,2159
9145,Frank,53,82569,IT,14910,10136.85,65,3.56,0.2,6696
9146,Bob,29,43909,Admin,1100,8113.73,35,2.98,14.1,3110
9147,Frank,26,53025,Marketing,11018,39025.65,19,2.2,28.5,7645
9148,Grace,18,93457,Admin,12877,3290.46,12,3.43,10.0,7585
9149,David,31,108606,Marketing,9577,2986.98,40,2.01,3.3,4296
9150,Grace,62,78127,Admin,17771,18374.68,82,4.68,36.8,5622
9151,Bob,40,64843,Marketing,6461,18050.6,20,3.39,17.0,4689
9152,Frank,37,80097,HR,10810,13674.22,4,1.97,8.3,7766
9153,Helen,41,97092,Marketing,17973,23454.92,7,2.03,29.4,5809
9154,Bob,21,48219,Admin,9811,26423.6,47,3.92,37.1,839
9155,Helen,18,89746,Sales,7123,3537.11,60,2.9,25.6,826
9156,Bob,24,40126,Sales,7916,6327.94,36,1.73,33.4,5085
9157,Bob,25,53776,Admin,8661,43269.67,47,3.23,8.1,6133
9158,David,59,32225,HR,10203,23309.46,14,3.56,32.7,996
9159,Alice,24,52514,Marketing,17323,42939.24,41,3.65,38.0,3535
9160,Charlie,45,61380,Marketing,12648,16608.92,72,3.08,25.8,2016
9161,Charlie,31,23198,IT,11617,3936.03,18,2.46,47.2,763
9162,David,49,96098,IT,4625,21854.12,8,1.09,19.0,4192
9163,David,19,41966,Finance,2634,40097.27,25,4.67,48.5,5904
9164,Alice,64,70282,HR,14676,21331.89,69,2.45,11.2,6164
9165,Eva,25,106188,HR,1748,45547.05,94,3.96,44.0,601
9166,Alice,57,55212,HR,8869,10910.7,25,3.28,31.4,7200
9167,Charlie,36,49889,Finance,5316,9385.9,92,4.34,17.0,664
9168,Charlie,49,51084,Admin,4906,28607.34,36,2.38,28.7,1613
9169,David,48,21662,IT,18731,27935.44,37,2.82,43.1,6764
9170,Alice,57,35096,HR,13994,28999.9,33,2.93,29.6,3464
9171,Charlie,31,115312,Marketing,5322,27675.88,77,3.57,39.3,5394
9172,Bob,53,48536,Admin,11136,5641.14,36,1.64,10.9,4661
9173,Helen,62,66738,Marketing,12601,26319.14,23,4.03,25.7,1447
9174,Grace,59,119436,Marketing,13728,33405.94,30,4.76,18.5,3934
9175,Eva,18,115645,Marketing,17709,34096.08,46,4.91,40.1,6773
9176,Helen,39,111169,Marketing,6852,10524.54,76,1.49,26.1,4860
9177,David,54,32411,Admin,12331,35421.64,7,4.42,14.4,7632
9178,Grace,29,54043,HR,9540,5211.44,49,4.3,37.5,4711
9179,Frank,42,93360,Admin,18286,27653.05,94,1.65,14.9,6791
9180,Eva,41,99838,HR,7325,15291.51,18,4.59,25.4,3807
9181,David,18,54520,IT,14622,6208.52,78,1.94,47.0,5290
9182,Eva,43,69314,IT,10865,47409.61,35,4.15,3.9,3323
9183,Helen,19,106249,Admin,1821,13364.3,3,2.97,35.0,2561
9184,Grace,25,117738,IT,14641,8380.92,4,1.32,38.1,548
9185,Bob,24,105026,HR,5260,43923.02,96,1.9,9.0,3194
9186,Grace,41,20295,IT,18811,46965.01,87,1.17,11.5,4977
9187,Bob,18,73302,HR,6391,6070.38,23,4.67,25.6,5184
9188,Bob,60,90921,Admin,5645,38598.98,75,1.47,6.8,2232
9189,Eva,38,68119,Sales,10602,36792.87,94,2.9,17.7,2957
9190,Helen,35,103832,Marketing,11697,44984.35,91,2.52,22.0,2428
9191,Helen,54,102541,HR,2932,28836.92,55,1.87,2.4,4633
9192,Alice,28,75285,Marketing,14383,8293.69,31,1.95,20.7,3931
9193,David,25,59835,Sales,10315,21350.22,33,3.26,37.2,6127
9194,Grace,32,74626,HR,2626,15760.98,76,3.14,7.3,3956
9195,Frank,41,53811,Sales,9499,49046.75,2,1.31,18.2,7125
9196,Helen,63,69694,Sales,10482,21467.14,29,3.15,33.0,4811
9197,Alice,48,111923,HR,7712,23331.89,9,1.94,28.7,1255
9198,Grace,50,110412,Sales,19117,28858.88,21,2.61,32.2,1771
9199,Bob,35,56795,Sales,8135,16450.65,19,1.09,19.7,3324
9200,Grace,36,20739,Marketing,10484,45093.43,37,4.68,30.0,3582
9201,Charlie,57,82350,Admin,9292,8229.19,51,2.1,11.9,4558
9202,Grace,47,97396,Marketing,10202,36831.68,34,3.59,23.2,6541
9203,Bob,25,22620,Finance,8615,21455.05,90,4.32,5.4,5294
9204,Bob,29,71719,Admin,10396,6175.66,27,4.33,42.6,6373
9205,Grace,62,90940,IT,12414,15872.87,22,3.45,15.8,3499
9206,David,25,41444,Marketing,13608,10415.74,83,3.88,27.8,4241
9207,Charlie,60,54133,IT,7034,23486.58,80,4.27,11.4,6028
9208,David,35,118210,Marketing,11255,27701.9,65,4.22,45.1,6620
9209,Grace,18,27696,Finance,19918,2536.85,37,3.17,2.1,5686
9210,David,21,89970,IT,18565,40033.15,96,3.8,30.2,4295
9211,Eva,27,22259,Sales,19902,32960.92,75,3.27,20.0,2500
9212,Charlie,44,58333,Finance,2689,5891.87,47,4.64,18.9,6534
9213,Bob,26,51678,HR,10029,36828.5,86,1.34,1.4,1294
9214,Helen,39,78978,HR,2550,3342.45,24,4.29,44.6,4320
9215,David,58,81686,Admin,19564,42882.66,35,1.96,2.7,6975
9216,Frank,56,40735,Marketing,13108,8967.2,55,1.98,1.0,2215
9217,David,50,106458,Marketing,13185,47304.91,86,3.53,33.2,3793
9218,Eva,28,60960,IT,4214,25572.83,64,3.73,22.7,6240
9219,Frank,28,45768,Finance,15426,34334.64,84,1.86,27.3,743
9220,Eva,23,27398,IT,8001,2828.41,74,4.75,5.9,6287
9221,Charlie,37,69649,IT,8404,7454.73,7,2.08,35.1,1097
9222,Bob,37,44817,HR,18743,41522.86,86,1.27,26.6,2545
9223,Grace,29,116342,Finance,3574,14418.17,52,4.38,42.4,2290
9224,Charlie,44,65296,IT,16232,30576.45,74,4.44,39.8,6240
9225,Charlie,24,112514,Admin,7256,4284.67,24,4.67,17.0,1796
9226,Grace,58,20537,IT,19783,38906.37,44,4.57,6.1,4274
9227,Frank,56,78167,HR,17270,7767.9,32,4.77,40.2,2464
9228,Alice,23,48170,HR,9106,3112.81,7,4.96,19.9,4520
9229,Alice,31,59689,Admin,16049,13352.19,54,3.37,26.2,2884
9230,Frank,49,33520,Admin,18980,35516.76,43,3.81,18.1,1700
9231,Bob,42,24999,Marketing,9303,13847.17,26,1.91,4.2,5110
9232,Bob,61,23557,Sales,10153,9779.27,38,3.35,29.3,7051
9233,David,18,113349,HR,1787,7718.15,98,2.72,38.4,3290
9234,Bob,44,36848,Marketing,1017,36519.12,67,4.74,2.5,6581
9235,Eva,38,91648,Finance,9101,3049.02,29,2.84,38.2,1953
9236,David,64,63689,Sales,13824,15120.55,17,2.4,17.9,3651
9237,Bob,40,40245,Finance,17447,44077.07,20,4.04,20.0,4323
9238,Eva,40,115411,Admin,16239,9767.45,86,2.02,14.1,4574
9239,Frank,28,98480,HR,12764,7742.15,88,3.42,38.5,5064
9240,Bob,18,38943,Admin,4755,9306.17,50,3.41,4.6,1875
9241,Frank,35,95659,HR,10695,36868.32,96,4.72,42.3,1913
9242,Grace,64,54381,HR,11920,32994.06,83,4.45,15.7,6585
9243,Frank,33,70015,IT,17301,20848.09,43,1.69,23.4,1655
9244,Frank,40,56645,IT,17996,38173.41,9,1.36,19.9,7932
9245,Grace,30,95456,Admin,16304,9965.05,46,3.35,11.5,2801
9246,Bob,24,47768,Marketing,7904,24939.92,33,1.78,29.8,2239
9247,Frank,54,90717,Finance,13493,40425.23,6,2.73,37.8,2598
9248,Helen,51,86414,Finance,18310,42537.01,67,1.27,32.3,4031
9249,Bob,29,43742,Sales,9671,37370.67,99,1.91,47.9,4497
9250,Frank,53,30634,Admin,13166,14609.81,5,3.82,10.3,5545
9251,Charlie,47,113728,IT,8203,1433.39,92,2.67,30.4,1190
9252,Frank,58,119423,IT,10082,14918.08,32,1.23,13.1,1705
9253,Frank,44,96504,IT,6904,42704.22,48,4.5,38.0,1568
9254,Bob,63,39348,Finance,11156,28454.75,75,3.47,1.6,7355
9255,Helen,47,70617,Sales,6839,10314.78,96,4.66,32.9,6938
9256,Grace,39,68484,Marketing,1292,39818.8,9,4.71,7.8,5763
9257,David,63,110315,Finance,10156,19401.49,53,1.95,11.5,2198
9258,Alice,45,25336,Marketing,9764,29018.4,1,1.39,34.9,3158
9259,Bob,53,87037,Sales,11499,35725.04,42,1.59,16.6,6396
9260,Alice,57,35359,IT,6019,29392.33,43,1.43,13.9,3507
9261,Eva,50,99279,Admin,14349,25720.08,84,3.22,34.8,551
9262,Bob,56,76353,Sales,16414,25968.47,90,1.92,13.5,4980
9263,Eva,33,117980,Finance,6125,7389.45,52,4.3,15.6,569
9264,Charlie,39,118909,Marketing,8379,2764.85,24,2.99,24.3,4338
9265,Frank,34,20688,Sales,5539,23602.11,30,1.84,19.2,6795
9266,Alice,58,81048,Marketing,10204,41381.16,78,2.12,41.3,4458
9267,Frank,44,33415,Sales,6466,20185.54,64,4.88,11.1,3482
9268,David,41,20622,IT,16558,41698.43,64,4.63,29.9,978
9269,Alice,63,63699,HR,5967,7811.32,17,4.23,13.1,2331
9270,Bob,43,100648,Marketing,16710,19548.79,74,3.72,18.9,3132
9271,Alice,39,41053,Admin,4529,16047.61,94,4.46,42.9,3018
9272,Charlie,35,31072,IT,5065,23025.3,8,1.2,37.8,1899
9273,Grace,47,73266,Finance,14824,32772.13,34,2.35,35.7,2716
9274,David,54,107515,Sales,5680,5710.24,10,4.37,16.6,6464
9275,Bob,63,103662,Admin,7160,35044.63,24,2.85,45.9,3150
9276,Alice,32,40126,Admin,1272,35564.68,25,3.44,46.0,1999
9277,Eva,63,71327,Admin,15509,48342.64,66,3.71,26.2,5417
9278,Bob,48,118415,Admin,16329,16353.53,38,4.02,42.8,3348
9279,David,55,88275,Sales,2245,45468.98,75,1.33,28.0,973
9280,Eva,38,23585,Marketing,18581,8299.24,18,3.52,15.6,2259
9281,Grace,43,82406,Sales,7823,19086.21,2,4.72,1.1,3836
9282,David,61,95215,Marketing,9359,9055.19,58,2.23,31.1,6924
9283,Helen,28,112023,Sales,4143,49148.75,22,4.2,49.2,515
9284,Alice,24,74441,IT,17801,5880.23,76,2.73,41.8,4898
9285,Eva,63,37424,HR,9809,39115.73,50,1.05,11.4,4877
9286,Helen,51,94512,Finance,4841,14206.38,3,4.01,38.4,1460
9287,David,39,37030,Sales,3527,25937.35,16,3.34,2.0,4374
9288,Charlie,44,101358,Finance,16678,9703.7,41,4.22,38.7,1984
9289,Alice,22,116523,Finance,6586,11548.82,42,3.63,48.7,3296
9290,Grace,41,74621,Finance,3158,5709.14,86,4.75,31.3,3893
9291,Eva,62,65483,HR,10791,28307.46,29,1.01,6.3,5658
9292,David,62,31013,Admin,3448,15746.01,59,5.0,17.1,5227
9293,Eva,56,100207,Marketing,14786,10414.2,61,4.2,43.9,7582
9294,Alice,22,109904,Sales,8949,46992.08,15,4.36,12.0,2667
9295,Frank,46,75008,HR,4081,9154.65,66,4.5,11.1,6124
9296,Frank,19,27951,Finance,19721,24248.99,18,3.48,7.9,7614
9297,Charlie,48,43871,Marketing,1591,41738.32,97,3.53,18.9,1930
9298,Eva,52,61157,Finance,18787,15593.54,65,4.51,26.6,4270
9299,Charlie,51,56608,Marketing,5424,1782.49,63,1.12,45.0,3300
9300,Grace,29,89757,Sales,12881,47639.74,79,3.76,21.5,4238
9301,Alice,61,114856,Finance,16776,47320.48,64,2.01,33.2,7879
9302,Eva,29,24894,Admin,16134,27889.54,3,2.77,0.3,6241
9303,Alice,55,59945,Admin,14816,19973.53,76,2.4,3.1,1727
9304,Helen,58,33400,Finance,13043,30173.86,51,3.08,47.3,2953
9305,Alice,36,78257,IT,10243,5027.74,25,1.44,3.6,1683
9306,Charlie,29,42929,IT,10193,7744.03,17,1.88,1.7,7780
9307,Bob,39,70415,Finance,17036,45393.31,69,3.38,33.9,2198
9308,David,39,47545,HR,2926,40199.77,56,4.87,0.2,6088
9309,Eva,25,81972,Admin,5864,16629.9,45,3.03,2.0,1535
9310,Charlie,51,56311,HR,9075,352.48,21,2.45,24.7,5048
9311,Alice,36,55873,Marketing,18034,29919.26,5,3.81,27.4,5142
9312,David,55,69916,Marketing,19064,24185.36,98,4.62,39.4,7219
9313,David,30,68045,Finance,2957,31901.59,25,1.07,45.6,1393
9314,David,20,43128,Admin,14372,31777.98,93,1.51,29.4,7886
9315,Eva,33,27593,Admin,13898,34794.98,94,4.94,20.7,1505
9316,Bob,44,99186,Marketing,13668,47824.98,20,4.53,45.1,6338
9317,David,32,40623,Admin,18790,35283.14,78,1.48,10.9,7350
9318,Eva,43,21747,Marketing,8507,32906.33,89,4.4,19.7,4436
9319,Charlie,24,114237,Admin,14666,16604.38,45,3.53,20.8,4140
9320,Helen,25,57094,HR,8118,21708.55,90,3.93,48.4,7504
9321,Helen,37,85880,Marketing,14464,31758.57,22,2.28,46.1,6883
9322,Bob,36,92328,IT,5914,5539.6,57,4.76,33.2,2233
9323,David,59,93592,Marketing,3621,24480.67,66,1.64,1.5,1097
9324,Helen,34,56330,Marketing,18499,15938.8,22,2.94,12.8,7740
9325,Helen,30,48545,Finance,11894,41945.56,96,1.19,18.6,4662
9326,Grace,35,111450,IT,8451,3225.08,71,4.87,46.0,3777
9327,Grace,58,118370,Marketing,17849,11961.25,24,3.35,4.5,6355
9328,Charlie,35,43612,Admin,17185,6632.04,2,1.81,20.1,3605
9329,Bob,42,108564,Finance,4758,8825.12,67,2.94,43.7,2196
9330,Eva,48,61613,HR,2106,43865.28,13,3.29,45.1,4785
9331,Bob,27,23745,Admin,17197,36318.59,34,4.5,25.7,3665
9332,Bob,60,87539,Finance,15801,14189.02,1,2.0,32.8,6408
9333,Eva,58,116134,Marketing,10173,42302.77,14,1.11,36.0,2086
9334,Charlie,42,36462,HR,16025,1144.14,99,1.66,2.2,7318
9335,Alice,47,32359,IT,1697,47417.01,79,1.08,17.1,873
9336,Frank,48,20322,Sales,3288,43883.61,46,3.12,47.3,2584
9337,Grace,36,56381,IT,16100,3442.57,86,1.78,43.8,2139
9338,Helen,59,63176,Finance,13170,3710.22,60,2.94,25.8,3513
9339,Grace,43,59416,Admin,4381,20489.04,28,4.3,48.5,6669
9340,Bob,20,77258,Finance,13790,25411.32,83,2.01,32.6,2228
9341,Eva,22,92879,IT,17359,44070.65,98,2.98,21.6,7259
9342,David,49,88894,IT,18592,32981.62,15,1.03,20.6,6167
9343,Helen,54,23945,Marketing,15464,27342.17,80,4.98,46.8,5839
9344,Grace,30,103793,Marketing,6797,37074.8,46,2.6,35.8,5293
9345,Charlie,24,94355,Admin,8927,16185.44,99,4.08,4.5,7194
9346,Grace,36,99364,HR,7213,3666.4,86,3.74,45.6,2055
9347,Charlie,57,60990,Sales,14125,41580.4,42,4.7,33.8,5030
9348,Bob,49,85961,Finance,7169,29754.06,6,1.95,6.5,5282
9349,Bob,32,28298,Sales,19091,2951.86,46,1.92,22.8,2961
9350,Charlie,63,42395,Marketing,15577,15712.5,82,3.03,36.3,6658
9351,Eva,39,23567,Sales,9678,4248.13,7,1.23,10.1,3066
9352,Bob,30,54247,HR,12271,32323.46,14,2.95,0.4,4527
9353,Alice,49,69173,HR,1929,41565.7,24,1.8,38.9,3834
